,id,last_scraped,source,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,calendar_last_scraped,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
484,54211155,2025-03-18,city scrape,Luxurious Stay with Rooftop & PARKiNG!,431943303,Dev,2021-11-15,"Jersey City, NJ",within an hour,100%,100%,t,The Heights,1,"['email', 'phone']",t,t,Neighborhood highlights,40.7487,-74.05752,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Private patio or balcony"", ""Clothing storage: walk-in closet and closet"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Luggage dropoff allowed"", ""Free washer \u2013 In unit"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Cleaning available during stay"", ""Samsung refrigerator"", ""Hangers"", ""Samsung stainless steel gas stove"", ""Room-darkening shades"", ""Central heating"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Freezer"", ""Keypad"", ""Free dryer \u2013 In unit"", ""85 inch HDTV with Netflix"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Fire extinguisher"", ""Central air conditioning"", ""Stainless steel oven"", ""Free driveway parking on premises"", ""Dishes and silverware"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo""]",$261.00,2,60,2.0,1125.0,,t,2025-03-18,57,255,66555.0,2023-11-05,2025-03-16,5.0,4.95,4.98,4.93,4.98,4.86,4.88,f,3.42
485,54266337,2025-03-18,city scrape,The Othello - Luxury Industrial Loft near NYC,359718053,Jeffrey,2020-07-31,"New York, NY",within an hour,100%,100%,t,Powerhouse Arts District,3,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,40.71907,-74.03676,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Pool table"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Stainless steel stove"", ""Free washer \u2013 In unit"", ""Trash compactor"", ""Elevator"", ""Private entrance"", ""Self check-in"", ""Coffee maker: french press"", ""Coffee"", ""Free parking garage on premises"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Paid parking lot off premises"", ""Central heating"", ""Conditioner"", ""Fire pit"", ""Dedicated workspace"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Indoor fireplace"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Central air conditioning"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Paid parking on premises"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""Drying rack for clothing"", ""Shared gym in building"", ""Exercise equipment"", ""Shampoo""]",$170.00,30,365,48.8,1125.0,,t,2025-03-18,12,180,30600.0,2022-01-20,2025-02-10,5.0,5.0,5.0,4.92,5.0,5.0,4.83,t,0.31
486,54272536,2025-03-19,previous scrape,Budget Lincoln Park Ground Fl Studio by Jennstay,248430196,Jenny,2019-03-12,"Jersey City, NJ",within an hour,100%,76%,t,The Village,4,"['email', 'phone']",t,t,Neighborhood highlights,40.729374,-74.081848,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Single level home"", ""39 inch HDTV with Fire TV"", ""Free street parking"", ""Wifi"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Hangers"", ""Ethernet connection"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Window AC unit"", ""Cleaning products"", ""Laundromat nearby"", ""Keypad"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Bathtub"", ""Shampoo""]",,28,365,28.0,365.0,,t,2025-03-19,12,112,,2022-03-08,2024-07-31,4.67,4.5,4.67,5.0,5.0,4.5,4.58,f,0.32
487,54328462,2025-03-18,city scrape,"Jersey City Chic 3 Bedrm, 1 Bath Private Unit",440761965,Keely,2022-01-16,,within an hour,100%,98%,f,Bergen-Lafayette,1,"['email', 'phone']",t,t,,40.70825,-74.07408,Entire guesthouse,Entire home/apt,6,1.0,1 bath,3.0,4.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Gas stove"", ""Free street parking"", ""Carbon monoxide alarm"", ""Microwave"", ""Toaster"", ""Oven"", ""Tresemme conditioner"", ""Luggage dropoff allowed"", ""Board games"", ""55 inch HDTV with Netflix, Hulu, Amazon Prime Video, Roku"", ""Private entrance"", ""Garden view"", ""Fast wifi \u2013 307 Mbps"", ""Coffee"", ""Self check-in"", ""Cleaning available during stay"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Tresemme shampoo"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Bluetooth sound system"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Exterior security cameras on property"", ""Dove body soap""]",$173.00,28,365,28.0,1125.0,,t,2025-03-18,36,255,44115.0,2022-06-23,2025-01-02,4.53,4.72,4.39,4.75,4.81,4.39,4.47,f,1.08
488,537741283140328644,2025-03-18,city scrape,Pinky condo near EWR airport NYC 溫馨粉色公寓,60129986,Lotus,2016-02-23,"Jersey City, NJ",within a day,70%,0%,f,Greenville,2,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,40.69496,-74.09534,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Microwave"", ""Luggage dropoff allowed"", ""Oven"", ""Barbecue utensils"", ""Elevator"", ""Self check-in"", ""Coffee"", ""Cleaning available during stay"", ""Mini fridge"", ""Hangers"", ""Free parking on premises"", ""Paid washer \u2013 In building"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Paid dryer \u2013 In building"", ""Portable air conditioning"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Freezer"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Backyard"", ""Fire extinguisher"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Fast wifi \u2013 309 Mbps"", ""Shampoo""]",$76.00,28,1125,28.0,1125.0,,t,2025-03-18,1,0,0.0,2022-02-13,2022-02-13,2.0,1.0,1.0,3.0,5.0,2.0,2.0,f,0.03
489,552167456542108301,2025-03-18,city scrape,"Newly renovated condo, minutes to NYC!",156830486,Krithika,2017-10-30,"New York, NY",within an hour,100%,97%,t,Downtown Jersey City,1,"['email', 'phone']",t,t,Neighborhood highlights,40.71631,-74.04734,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Whirlpool stainless steel gas stove"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Private patio or balcony"", ""Smart lock"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Private entrance"", ""Self check-in"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Whirlpool stainless steel oven"", ""Conditioner"", ""Fast wifi \u2013 308 Mbps"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Children\u2019s books and toys"", ""Cleaning products"", ""Hot water kettle"", ""Baking sheet"", ""50 inch HDTV with Roku"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Backyard"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Whirlpool refrigerator"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Crib"", ""Shampoo""]",$161.00,1,1125,2.9,1125.0,,t,2025-03-18,122,255,41055.0,2022-02-13,2025-03-14,4.92,4.97,4.94,4.98,4.94,4.93,4.79,f,3.24
490,555657386514953957,2025-03-18,city scrape,Lovely rental unit in Jersey City,56864868,Paul,2016-01-31,,within an hour,100%,100%,t,The Heights,1,"['email', 'phone', 'work_email']",t,f,Neighborhood highlights,40.74472,-74.05145,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Building staff"", ""Hair dryer"", ""Kitchen"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in"", ""GE gas stove"", ""City skyline view"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""Window AC unit"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""42 inch HDTV"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Bathtub""]",$138.00,28,150,28.0,1125.0,,t,2025-03-18,62,255,35190.0,2022-02-20,2025-03-09,4.79,4.87,4.81,4.95,4.89,4.77,4.74,t,1.66
491,556584142600171789,2025-03-18,city scrape,337-1B Private Bedroom w BA Lt Rail Path NYC JCMC,443343607,Kevin,2022-02-03,"Ridgewood, NJ",within an hour,100%,95%,f,Bergen-Lafayette,81,"['email', 'phone']",t,t,Neighborhood highlights,40.71168,-74.07185,Private room in rental unit,Private room,3,2.0,2 baths,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Mini fridge"", ""City skyline view"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Drying rack for clothing"", ""Shampoo""]",$64.00,30,365,30.0,365.0,,t,2025-03-18,8,180,11520.0,2022-11-12,2024-08-04,4.63,4.63,4.5,4.88,4.88,3.88,4.5,f,0.28
492,556732534661419023,2025-03-18,city scrape,The Luna Apartment!,7337892,Brian J.,2013-07-07,"Weehawken, NJ",within an hour,100%,98%,t,McGinley Square,5,"['email', 'phone']",t,t,,40.71901,-74.07151,Entire condo,Entire home/apt,5,1.0,1 bath,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: walk-in closet and closet"", ""TV"", ""Gas stove"", ""Free street parking"", ""Bidet"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Ethernet connection"", ""Conditioner"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker"", ""Shampoo""]",$125.00,28,1125,28.0,1125.0,,t,2025-03-18,30,255,31875.0,2023-03-24,2025-01-01,4.67,4.67,4.73,4.83,5.0,3.67,4.37,f,1.24
493,557950522614685513,2025-03-18,city scrape,"New Two Bedroom Apt, Close to NYC and All shopping",233838758,Jairaj,2019-01-02,"Carlstadt, NJ",within an hour,100%,62%,t,West Side,5,"['email', 'phone']",t,t,,40.72255,-74.08595,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,4.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Rice maker"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Shower gel"", ""Safe"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",$126.00,5,90,5.0,90.0,,t,2025-03-18,9,30,3780.0,2022-06-06,2025-02-03,4.78,4.78,5.0,5.0,4.89,4.56,4.56,f,0.27
494,558462883228268575,2025-03-18,city scrape,"Blueground | Jersey City, gym & w/d, near path",107434423,Blueground,2016-12-16,"New York, NY",within an hour,99%,97%,f,Cambridge,5286,"['email', 'phone', 'work_email']",t,t,,40.7224587,-74.03543309999999,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Gym"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Wifi"", ""Microwave"", ""Oven"", ""Elevator"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""High chair"", ""Pool"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Patio or balcony"", ""Iron"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Essentials"", ""Bathtub"", ""Crib"", ""Shampoo""]",$275.00,31,1125,38.4,1125.0,,t,2025-03-18,0,0,0.0,,,,,,,,,,t,
495,558463452374150722,2025-03-18,city scrape,"Blueground | Jersey City, elevator, gym & w/d",107434423,Blueground,2016-12-16,"New York, NY",within an hour,99%,97%,f,Cambridge,5286,"['email', 'phone', 'work_email']",t,t,,40.7224587,-74.03543309999999,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Gym"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Wifi"", ""Microwave"", ""Oven"", ""Elevator"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""High chair"", ""Pool"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Essentials"", ""Bathtub"", ""Crib"", ""Shampoo""]",$317.00,31,1125,38.0,1125.0,,t,2025-03-18,2,0,0.0,2022-06-02,2022-10-31,5.0,5.0,4.5,5.0,5.0,5.0,4.5,t,0.06
496,558937987654176457,2025-03-18,city scrape,Jersey City - 3br/1ba minutes to NYC!,95397423,Cynthia,2016-09-16,"New York, NY",,,100%,f,,1,"['email', 'phone']",t,f,Neighborhood highlights,40.70404,-74.07495,Entire home,Entire home/apt,4,1.0,1 bath,3.0,4.0,"[""Dining table"", ""Cooking basics"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Single level home"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Free washer \u2013 In unit"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Lockbox"", ""City skyline view"", ""Hangers"", ""TV with Hulu, Roku, Netflix, Disney+"", ""Free parking on premises"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Patio or balcony"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Backyard"", ""Fire extinguisher"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property""]",$167.00,28,1125,28.0,1125.0,,t,2025-03-18,7,224,37408.0,2023-06-20,2024-12-22,4.43,4.43,5.0,4.71,5.0,3.86,4.14,f,0.33
497,559440801867624099,2025-03-18,city scrape,Executive King Studio w Full Kitchen outside NYC,1011577,Peachtree,2011-08-23,"Jersey City, NJ",within an hour,100%,100%,f,Journal Square,4,"['email', 'phone']",t,t,Neighborhood highlights,40.734753,-74.062813,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Pool table"", ""Free street parking"", ""Samsung stainless steel stove"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Cleaning available during stay"", ""Samsung refrigerator"", ""Hangers"", ""Room-darkening shades"", ""Ethernet connection"", ""46 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Hulu, Netflix, premium cable, Roku, standard cable"", ""Dedicated workspace"", ""Standard body soap"", ""Hot water"", ""Samsung stainless steel oven"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Standard shampoo"", ""Standard conditioner"", ""Freezer"", ""Keypad"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Bathtub"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker"", ""Crib"", ""Exercise equipment""]",$179.00,1,365,1.0,523.0,,t,2025-03-18,74,175,31325.0,2022-02-15,2025-03-07,4.68,4.72,4.7,4.85,4.81,4.65,4.61,f,1.97
498,559670680295789152,2025-03-18,city scrape,337-3B Private BR Luxury Apt Lt Rail JCMC Path NYC,443343607,Kevin,2022-02-03,"Ridgewood, NJ",within an hour,100%,95%,f,Bergen-Lafayette,81,"['email', 'phone']",t,t,Neighborhood highlights,40.71257,-74.07063,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Mini fridge"", ""City skyline view"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Shampoo""]",$47.00,30,365,30.0,1125.0,,t,2025-03-18,4,120,5640.0,2022-08-10,2024-08-10,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,0.13
499,560023543564461764,2025-03-18,city scrape,Cozy Getaway 3 min to NYC train.,103158499,Eléna,2016-11-09,"New York, NY",within an hour,100%,100%,t,Bergen-Lafayette,1,"['email', 'phone']",t,f,,40.712271109709945,-74.07178716353707,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""TV"", ""Free street parking"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Luggage dropoff allowed"", ""Stainless steel single oven"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Free dryer"", ""Keypad"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",$166.00,28,1125,28.0,1125.0,,t,2025-03-18,11,255,42330.0,2024-11-03,2025-03-15,5.0,5.0,5.0,5.0,5.0,5.0,4.91,t,2.43
